2022-10-16 16:34:40,624 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:40,627 INFO    Thread-180:67499 [upload_job.py:push():143] Uploaded file /var/folders/92/g1zlf1bd3d9cwyfh39p3t3780000gn/T/tmp6t35yzwbwandb/1k08vngz-model-best.h5
2022-10-16 16:34:41,900 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: log_artifact
2022-10-16 16:34:41,900 DEBUG   SenderThread:67499 [sender.py:send_request():317] send_request: log_artifact
2022-10-16 16:34:42,919 INFO    Thread-185:67499 [upload_job.py:push():101] Uploaded file /Users/srivatsan/.cache/wandb/artifacts/obj/md5/49/dafd48ce40306abca77267c1e66ab9
2022-10-16 16:34:42,940 INFO    Thread-182:67499 [upload_job.py:push():101] Uploaded file /Users/srivatsan/.cache/wandb/artifacts/obj/md5/74/a78821f8ad43334b9a18d11fc4c915
2022-10-16 16:34:43,124 INFO    Thread-183:67499 [upload_job.py:push():101] Uploaded file /Users/srivatsan/.cache/wandb/artifacts/obj/md5/6b/fcbf3d82c1ca9e248634f7efe9b83b
2022-10-16 16:34:43,497 INFO    Thread-184:67499 [upload_job.py:push():101] Uploaded file /Users/srivatsan/.cache/wandb/artifacts/obj/md5/0a/386a945d3daf10b28c2cbe1b442c8a
2022-10-16 16:34:43,639 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:43,682 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: stop_status
2022-10-16 16:34:44,158 INFO    SenderThread:67499 [sender.py:send_request_log_artifact():1222] logged artifact model-Plain_CNN_Model_with_batch_normalisation - {'id': 'QXJ0aWZhY3Q6MjMxODA4MDE4', 'digest': '2e9d1e9bb0aea2d46d3071877a3d8952', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjMxNzM4ODA4', 'latestArtifact': None}, 'version': 'latest'}
2022-10-16 16:34:44,159 DEBUG   SenderThread:67499 [sender.py:send_request():317] send_request: stop_status
2022-10-16 16:34:44,645 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:46,655 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:48,662 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:50,670 INFO    Thread-173:67499 [dir_watcher.py:_on_file_modified():292] file/dir modified: /Users/srivatsan/Desktop/windsor/topics_in_ai/ml-course-first-project/wandb/run-20221016_163416-3fu3kmlj/files/output.log
2022-10-16 16:34:51,048 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: partial_history
2022-10-16 16:34:51,049 DEBUG   HandlerThread:67499 [handler.py:handle_request():138] handle_request: partial_history
2022-10-16 16:34:51,049 DEBUG   SenderThread:67499 [sender.py:send():303] send: history
2022-10-16 16:34:51,050 DEBUG   SenderThread:67499 [sender.py:send():303] send: summary
2022-10-16 16:34:51,050 INFO    SenderThread:67499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-10-16 16:34:51,050 DEBUG   SenderThread:67499 [sender.py:send():303] send: summary
2022-10-16 16:34:51,050 INFO    SenderThread:67499 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
